MCRLoger Start - Sample Data
Time: 2025-06-24 12:00:00
fin d_0= 1 d_1= 1328 d_2= 2 d_3= -2 d_4= 144 d_5= 139 d_6= 605 d_7= 386 d_8= 602 d_9= 202 d_10= 302 d_11= 297 d_12= 103 d_13= 292 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1332 d_2= 1 d_3= -4 d_4= 36 d_5= 31 d_6= 408 d_7= 585 d_8= 398 d_9= -2 d_10= 98 d_11= 93 d_12= 307 d_13= 88 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1336 d_2= 1 d_3= -6 d_4= 146 d_5= 141 d_6= 608 d_7= 383 d_8= 605 d_9= 205 d_10= 305 d_11= 300 d_12= 100 d_13= 295 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1340 d_2= 3 d_3= -8 d_4= 34 d_5= 29 d_6= 405 d_7= 588 d_8= 395 d_9= -5 d_10= 95 d_11= 90 d_12= 310 d_13= 85 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1344 d_2= 3 d_3= -10 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1348 d_2= 2 d_3= -12 d_4= 148 d_5= 143 d_6= 612 d_7= 380 d_8= 608 d_9= 208 d_10= 308 d_11= 303 d_12= 97 d_13= 298 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1352 d_2= 2 d_3= -14 d_4= 32 d_5= 27 d_6= 402 d_7= 592 d_8= 392 d_9= -8 d_10= 92 d_11= 87 d_12= 313 d_13= 82 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1356 d_2= 1 d_3= -16 d_4= 150 d_5= 145 d_6= 615 d_7= 377 d_8= 612 d_9= 212 d_10= 312 d_11= 307 d_12= 93 d_13= 302 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1360 d_2= 1 d_3= -18 d_4= 30 d_5= 25 d_6= 398 d_7= 595 d_8= 388 d_9= -12 d_10= 88 d_11= 83 d_12= 317 d_13= 78 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1364 d_2= 3 d_3= -20 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1368 d_2= 3 d_3= -22 d_4= 152 d_5= 147 d_6= 618 d_7= 374 d_8= 615 d_9= 215 d_10= 315 d_11= 310 d_12= 90 d_13= 305 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1372 d_2= 2 d_3= -24 d_4= 28 d_5= 23 d_6= 395 d_7= 598 d_8= 385 d_9= -15 d_10= 85 d_11= 80 d_12= 320 d_13= 75 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1376 d_2= 2 d_3= -26 d_4= 154 d_5= 149 d_6= 622 d_7= 371 d_8= 618 d_9= 218 d_10= 318 d_11= 313 d_12= 87 d_13= 308 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1380 d_2= 1 d_3= -28 d_4= 26 d_5= 21 d_6= 392 d_7= 602 d_8= 382 d_9= -18 d_10= 82 d_11= 77 d_12= 323 d_13= 72 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1384 d_2= 1 d_3= -30 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1388 d_2= 3 d_3= -32 d_4= 156 d_5= 151 d_6= 625 d_7= 368 d_8= 622 d_9= 222 d_10= 322 d_11= 317 d_12= 83 d_13= 312 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1392 d_2= 3 d_3= -34 d_4= 24 d_5= 19 d_6= 388 d_7= 605 d_8= 378 d_9= -22 d_10= 78 d_11= 73 d_12= 327 d_13= 68 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1396 d_2= 2 d_3= -36 d_4= 158 d_5= 153 d_6= 628 d_7= 365 d_8= 625 d_9= 225 d_10= 325 d_11= 320 d_12= 80 d_13= 315 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1400 d_2= 2 d_3= -38 d_4= 22 d_5= 17 d_6= 385 d_7= 608 d_8= 375 d_9= -25 d_10= 75 d_11= 70 d_12= 330 d_13= 65 d_14= 0 d_15= 0
MCRLoger End - Sample Data Complete= 1044 d_2= 1 d_3= 140 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1048 d_2= 1 d_3= 138 d_4= 92 d_5= 87 d_6= 518 d_7= 472 d_8= 508 d_9= 108 d_10= 208 d_11= 203 d_12= 197 d_13= 198 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1052 d_2= 3 d_3= 136 d_4= 88 d_5= 83 d_6= 502 d_7= 492 d_8= 492 d_9= 92 d_10= 192 d_11= 187 d_12= 213 d_13= 182 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1056 d_2= 3 d_3= 134 d_4= 96 d_5= 91 d_6= 525 d_7= 468 d_8= 512 d_9= 112 d_10= 212 d_11= 207 d_12= 193 d_13= 202 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1060 d_2= 2 d_3= 132 d_4= 84 d_5= 79 d_6= 498 d_7= 495 d_8= 488 d_9= 88 d_10= 188 d_11= 183 d_12= 217 d_13= 178 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1064 d_2= 2 d_3= 130 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1068 d_2= 1 d_3= 128 d_4= 94 d_5= 89 d_6= 522 d_7= 465 d_8= 515 d_9= 115 d_10= 215 d_11= 210 d_12= 190 d_13= 205 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1072 d_2= 1 d_3= 126 d_4= 86 d_5= 81 d_6= 495 d_7= 498 d_8= 485 d_9= 85 d_10= 185 d_11= 180 d_12= 220 d_13= 175 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1076 d_2= 3 d_3= 124 d_4= 98 d_5= 93 d_6= 528 d_7= 462 d_8= 518 d_9= 118 d_10= 218 d_11= 213 d_12= 187 d_13= 208 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1080 d_2= 3 d_3= 122 d_4= 82 d_5= 77 d_6= 492 d_7= 501 d_8= 482 d_9= 82 d_10= 182 d_11= 177 d_12= 223 d_13= 172 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1084 d_2= 2 d_3= 120 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1088 d_2= 2 d_3= 118 d_4= 96 d_5= 91 d_6= 525 d_7= 458 d_8= 522 d_9= 122 d_10= 222 d_11= 217 d_12= 183 d_13= 212 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1092 d_2= 1 d_3= 116 d_4= 84 d_5= 79 d_6= 488 d_7= 505 d_8= 478 d_9= 78 d_10= 178 d_11= 173 d_12= 227 d_13= 168 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1096 d_2= 1 d_3= 114 d_4= 100 d_5= 95 d_6= 532 d_7= 455 d_8= 525 d_9= 125 d_10= 225 d_11= 220 d_12= 180 d_13= 215 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1100 d_2= 3 d_3= 112 d_4= 80 d_5= 75 d_6= 485 d_7= 508 d_8= 475 d_9= 75 d_10= 175 d_11= 170 d_12= 230 d_13= 165 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1104 d_2= 3 d_3= 110 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1108 d_2= 2 d_3= 108 d_4= 98 d_5= 93 d_6= 528 d_7= 452 d_8= 528 d_9= 128 d_10= 228 d_11= 223 d_12= 177 d_13= 218 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1112 d_2= 2 d_3= 106 d_4= 82 d_5= 77 d_6= 482 d_7= 511 d_8= 472 d_9= 72 d_10= 172 d_11= 167 d_12= 233 d_13= 162 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1116 d_2= 1 d_3= 104 d_4= 102 d_5= 97 d_6= 535 d_7= 449 d_8= 532 d_9= 132 d_10= 232 d_11= 227 d_12= 173 d_13= 222 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1120 d_2= 1 d_3= 102 d_4= 78 d_5= 73 d_6= 478 d_7= 515 d_8= 468 d_9= 68 d_10= 168 d_11= 163 d_12= 237 d_13= 158 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1124 d_2= 3 d_3= 100 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1128 d_2= 3 d_3= 98 d_4= 104 d_5= 99 d_6= 538 d_7= 446 d_8= 535 d_9= 135 d_10= 235 d_11= 230 d_12= 170 d_13= 225 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1132 d_2= 2 d_3= 96 d_4= 76 d_5= 71 d_6= 475 d_7= 518 d_8= 465 d_9= 65 d_10= 165 d_11= 160 d_12= 240 d_13= 155 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1136 d_2= 2 d_3= 94 d_4= 106 d_5= 101 d_6= 542 d_7= 443 d_8= 538 d_9= 138 d_10= 238 d_11= 233 d_12= 167 d_13= 228 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1140 d_2= 1 d_3= 92 d_4= 74 d_5= 69 d_6= 472 d_7= 521 d_8= 462 d_9= 62 d_10= 162 d_11= 157 d_12= 243 d_13= 152 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1144 d_2= 1 d_3= 90 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1148 d_2= 3 d_3= 88 d_4= 108 d_5= 103 d_6= 545 d_7= 440 d_8= 542 d_9= 142 d_10= 242 d_11= 237 d_12= 163 d_13= 232 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1152 d_2= 3 d_3= 86 d_4= 72 d_5= 67 d_6= 468 d_7= 525 d_8= 458 d_9= 58 d_10= 158 d_11= 153 d_12= 247 d_13= 148 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1156 d_2= 2 d_3= 84 d_4= 110 d_5= 105 d_6= 548 d_7= 437 d_8= 545 d_9= 145 d_10= 245 d_11= 240 d_12= 160 d_13= 235 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1160 d_2= 2 d_3= 82 d_4= 70 d_5= 65 d_6= 465 d_7= 528 d_8= 455 d_9= 55 d_10= 155 d_11= 150 d_12= 250 d_13= 145 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1164 d_2= 1 d_3= 80 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1168 d_2= 1 d_3= 78 d_4= 112 d_5= 107 d_6= 552 d_7= 434 d_8= 548 d_9= 148 d_10= 248 d_11= 243 d_12= 157 d_13= 238 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1172 d_2= 3 d_3= 76 d_4= 68 d_5= 63 d_6= 462 d_7= 532 d_8= 452 d_9= 52 d_10= 152 d_11= 147 d_12= 253 d_13= 142 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1176 d_2= 3 d_3= 74 d_4= 114 d_5= 109 d_6= 555 d_7= 431 d_8= 552 d_9= 152 d_10= 252 d_11= 247 d_12= 153 d_13= 242 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1180 d_2= 2 d_3= 72 d_4= 66 d_5= 61 d_6= 458 d_7= 535 d_8= 448 d_9= 48 d_10= 148 d_11= 143 d_12= 257 d_13= 138 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1184 d_2= 2 d_3= 70 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1188 d_2= 1 d_3= 68 d_4= 116 d_5= 111 d_6= 558 d_7= 428 d_8= 555 d_9= 155 d_10= 255 d_11= 250 d_12= 150 d_13= 245 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1192 d_2= 1 d_3= 66 d_4= 64 d_5= 59 d_6= 455 d_7= 538 d_8= 445 d_9= 45 d_10= 145 d_11= 140 d_12= 260 d_13= 135 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1196 d_2= 3 d_3= 64 d_4= 118 d_5= 113 d_6= 562 d_7= 425 d_8= 558 d_9= 158 d_10= 258 d_11= 253 d_12= 147 d_13= 248 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1200 d_2= 3 d_3= 62 d_4= 62 d_5= 57 d_6= 452 d_7= 542 d_8= 442 d_9= 42 d_10= 142 d_11= 137 d_12= 263 d_13= 132 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1204 d_2= 2 d_3= 60 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1208 d_2= 2 d_3= 58 d_4= 120 d_5= 115 d_6= 565 d_7= 422 d_8= 562 d_9= 162 d_10= 262 d_11= 257 d_12= 143 d_13= 252 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1212 d_2= 1 d_3= 56 d_4= 60 d_5= 55 d_6= 448 d_7= 545 d_8= 438 d_9= 38 d_10= 138 d_11= 133 d_12= 267 d_13= 128 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1216 d_2= 1 d_3= 54 d_4= 122 d_5= 117 d_6= 568 d_7= 419 d_8= 565 d_9= 165 d_10= 265 d_11= 260 d_12= 140 d_13= 255 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1220 d_2= 3 d_3= 52 d_4= 58 d_5= 53 d_6= 445 d_7= 548 d_8= 435 d_9= 35 d_10= 135 d_11= 130 d_12= 270 d_13= 125 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1224 d_2= 3 d_3= 50 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1228 d_2= 2 d_3= 48 d_4= 124 d_5= 119 d_6= 572 d_7= 416 d_8= 568 d_9= 168 d_10= 268 d_11= 263 d_12= 137 d_13= 258 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1232 d_2= 2 d_3= 46 d_4= 56 d_5= 51 d_6= 442 d_7= 552 d_8= 432 d_9= 32 d_10= 132 d_11= 127 d_12= 273 d_13= 122 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1236 d_2= 1 d_3= 44 d_4= 126 d_5= 121 d_6= 575 d_7= 413 d_8= 572 d_9= 172 d_10= 272 d_11= 267 d_12= 133 d_13= 262 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1240 d_2= 1 d_3= 42 d_4= 54 d_5= 49 d_6= 438 d_7= 555 d_8= 428 d_9= 28 d_10= 128 d_11= 123 d_12= 277 d_13= 118 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1244 d_2= 3 d_3= 40 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1248 d_2= 3 d_3= 38 d_4= 128 d_5= 123 d_6= 578 d_7= 410 d_8= 575 d_9= 175 d_10= 275 d_11= 270 d_12= 130 d_13= 265 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1252 d_2= 2 d_3= 36 d_4= 52 d_5= 47 d_6= 435 d_7= 558 d_8= 425 d_9= 25 d_10= 125 d_11= 120 d_12= 280 d_13= 115 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1256 d_2= 2 d_3= 34 d_4= 130 d_5= 125 d_6= 582 d_7= 407 d_8= 578 d_9= 178 d_10= 278 d_11= 273 d_12= 127 d_13= 268 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1260 d_2= 1 d_3= 32 d_4= 50 d_5= 45 d_6= 432 d_7= 562 d_8= 422 d_9= 22 d_10= 122 d_11= 117 d_12= 283 d_13= 112 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1264 d_2= 1 d_3= 30 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1268 d_2= 3 d_3= 28 d_4= 132 d_5= 127 d_6= 585 d_7= 404 d_8= 582 d_9= 182 d_10= 282 d_11= 277 d_12= 123 d_13= 272 d_14= 0 d_15= 0
fin d_0= 2 d_1= 1272 d_2= 3 d_3= 26 d_4= 48 d_5= 43 d_6= 428 d_7= 565 d_8= 418 d_9= 18 d_10= 118 d_11= 113 d_12= 287 d_13= 108 d_14= 0 d_15= 0
fin d_0= 4 d_1= 1276 d_2= 2 d_3= 24 d_4= 134 d_5= 129 d_6= 588 d_7= 401 d_8= 585 d_9= 185 d_10= 285 d_11= 280 d_12= 120 d_13= 275 d_14= 0 d_15= 0
fin d_0= 6 d_1= 1280 d_2= 2 d_3= 22 d_4= 46 d_5= 41 d_6= 425 d_7= 568 d_8= 415 d_9= 15 d_10= 115 d_11= 110 d_12= 290 d_13= 105 d_14= 0 d_15= 0
fin d_0= 5 d_1= 1284 d_2= 1 d_3= 20 d_4= 90 d_5= 85 d_6= 512 d_7= 480 d_8= 500 d_9= 100 d_10= 200 d_11= 195 d_12= 205 d_13= 190 d_14= 0 d_15= 0
fin d_0= 7 d_1= 1288 d_2= 1 d_3= 18 d_4= 136 d_5= 131 d_6= 592 d_7= 398 d_8= 588 d_9= 188 d_10= 288 d_11= 283 d_12= 117 d_13= 278 d_14= 0 d_15= 0
fin d_0= 3 d_1= 1292 d_2= 3 d_3= 16 d_4= 44 d_5= 39 d_6= 422 d_7= 572 d_8= 412 d_9= 12 d_10= 112 d_11= 107 d_12= 293 d_13= 102 d_14= 0 d_15= 0
fin d_0= 1 d_1= 1296 d_2= 3 d_3= 14 d_4= 138 d_5= 133 d_6= 595 d_7= 395 d_8= 592 d_9= 192 d_10= 292 d_11= 287 d_12= 113 d_13= 282 d_14= 0 d_15= 0
fin d_0= 0 d_1= 1300 d_2= 2 d_3= 12 d_4= 42 d_5= 37 d_6= 418 d_7= 575 d_8= 408 d_9= 8 d_10= 108 d_11= 103 d_12= 297 d_13= 98 d_14= 0 d_15= 0
